,security_id,quantity,open_datetime,open_average_price,close_datetime,close_average_price,drc,dr
11021,88664,0.017090501128423682,2014-10-31,59.81999999999999,2014-11-28,61.46,,0.4731325247155538
11022,88740,0.1123161143615076,2014-10-31,9.07,2014-11-28,8.89,,0.6416072955257908
11023,88750,0.1057847703643567,2014-10-31,9.63,2014-11-28,10.37,,0.22566472409397195
11024,88779,0.09055182525065114,2014-10-31,11.25,2014-11-28,10.03,,0.22126321958496495
11025,88860,0.019359704024759675,2014-10-31,52.62,2014-11-28,56.9,,0.3899292047008483
11026,88988,0.06429614045851086,2014-10-31,16.48,2014-11-28,16.94,,0.2663870215158242
11027,89110,0.03152915612151265,2014-10-31,32.31,2014-11-28,32.2,,0.3313775225777679
11028,89203,0.018980960372708515,2014-10-31,53.669999999999995,2014-11-28,42.6,,0.6530001022471654
11029,89387,0.016332063351558082,2014-10-31,62.98,2014-11-28,58.74,,0.40853658536585363
11030,89609,0.15091965561354964,2014-10-31,6.75,2014-11-28,6.83,,0.29873393254083314
11031,89905,0.07230003970260762,2014-10-31,14.090000000000002,2014-11-28,15.97,,0.5016496635554591
11032,89973,0.0855338139013882,2014-10-31,11.91,2014-11-28,10.48,,0.29936659413599176
11033,90081,0.09701973569969462,2014-10-31,10.5,2014-11-28,10.14,,0.3070808064251762
11034,90126,0.27757707772790285,2014-10-31,3.67,2014-11-28,4.67,,0.5114102831698324
11035,90178,0.010984554568416615,2014-10-31,92.74,2014-11-28,100.55,,0.21770772990285184
11036,90215,0.015919793588819432,2014-10-31,63.99,2014-11-28,59.87,,0.4152070193824776
11037,90238,0.12862460279073587,2014-10-31,7.92,2014-11-28,5.82,,0.41839897884755656
11038,90276,0.022957020568464034,2014-10-31,44.5,2014-11-28,42.44,,0.33294133187540587
11039,90371,0.060100724555465945,2014-10-31,16.95,2014-11-28,20.58,,0.3489551209955375
11040,90377,0.07523690520544912,2014-10-31,13.539999999999997,2014-11-28,14.84,,0.3921494383440616
11041,90400,0.05038119941770333,2014-10-31,20.22,2014-11-28,20.0,,0.2543449072040757
11042,90427,0.035286013479893456,2014-10-31,28.87,2014-11-28,33.06,,0.22102373636286754
11043,90464,0.06322268478326226,2014-10-31,16.24,2014-11-28,15.86,,0.3095104305682377
11044,90708,0.014926110611649729,2014-10-31,68.25,2014-11-28,66.74,,0.4397014538361355
11045,90742,0.11736263337392687,2014-10-31,8.68,2014-11-28,9.61,,0.2782139144087755
11046,90795,0.07630768910634919,2014-10-31,13.35,2014-11-28,12.39,,0.5222866308354673
11047,90808,0.012013802279141289,2014-10-31,84.97,2014-11-28,87.11,,0.2717292608430055
11048,90871,0.08402499696623046,2014-10-31,12.17,2014-11-28,13.14,,0.24983520105471324
11049,91086,0.02925638581503097,2014-10-31,34.82,2014-11-28,36.45,,0.24672311031695587
11050,91186,0.08482159153764786,2014-10-31,12.01,2014-11-28,13.03,,0.2699823633156967
11051,91269,0.3068397643166042,2014-10-31,3.32,2014-11-28,2.82,,0.5059001324942034
11052,91286,0.24824113843991985,2014-10-31,4.1037,2014-11-28,3.93,,0.2736958119030125
11053,91463,0.022974912992996335,2014-10-31,44.34,2014-11-28,47.3,,0.5674166512981291
11054,91659,0.007632484746519215,2014-10-31,133.47,2014-11-28,140.25999,,0.3027597608134946
11055,91666,0.15136805639031517,2014-10-31,6.7299999999999995,2014-11-28,5.83,,0.5724103020355571
11056,91814,0.16093331548199039,2014-10-31,6.329999999999999,2014-11-28,6.89,,0.23218283582089555
11057,91888,0.04720606827871992,2014-10-31,21.58,2014-11-28,18.71,,0.45483302149654736
11058,91900,0.2632317950511049,2014-10-31,3.8699999999999997,2014-11-28,3.655,,0.4520513965371831
11059,92052,0.106782795228492,2014-10-31,9.54,2014-11-28,10.12,,0.3562751004016064
11060,92102,0.02417436747740637,2014-10-31,42.14,2014-11-28,43.97,,0.5261313034973362
11061,92143,0.03640842889208025,2014-10-31,27.98,2014-11-28,28.6,,0.6169135352061291
11062,92172,0.10217730205526437,2014-10-31,9.97,2014-11-28,10.87,,0.3061120361983792
11063,92185,0.24082923321727126,2014-10-31,4.23,2014-11-28,3.91,,0.43862699319457554
11064,92203,0.02445876817041432,2014-10-31,41.65,2014-11-28,48.19,,0.2505980157640877
11065,92207,0.12592178360241152,2014-10-31,8.09,2014-11-28,7.48,,0.37087636400989277
11066,92257,0.012189873252619861,2014-10-31,83.57,2014-11-28,87.96,,0.464162583923063
11067,92282,0.136009037724853,2014-10-31,7.49,2014-11-28,6.86,,0.37812449211766613
11068,92293,0.024071535273604904,2014-10-31,42.32,2014-11-28,45.14,,0.31476997578692495
11069,92302,0.028809597472790844,2014-10-31,35.36,2014-11-28,32.68,,0.6409948729137122
11070,92402,0.02183257064207123,2014-10-31,46.66,2014-11-28,48.36,,0.20519865252446295
11071,92428,0.03287214561925519,2014-10-31,30.989999999999995,2014-11-28,33.6,,0.21967609079367048
11072,92497,0.009375182222026776,2014-10-31,108.66,2014-11-28,105.75,,0.3764472825497424
11073,92773,0.035470305286960095,2014-10-31,28.72,2014-11-28,26.15,,0.26579736142093846
11074,92808,0.03513997261468183,2014-10-31,28.99,2014-11-28,24.17,,0.6722983742429073
11075,92852,0.02126738772400855,2014-10-31,47.9,2014-11-28,45.67,,0.3671365794673666
11076,92913,0.1064480044585707,2014-10-31,9.57,2014-11-28,10.14,,0.42106021951571154
11077,92931,0.02142391764298048,2014-10-31,47.55,2014-11-28,51.92,,0.5768898798820399
11078,92935,0.22892297397278846,2014-10-31,4.45,2014-11-28,4.36,,0.293394777265745
11079,92984,0.021200981658160693,2014-10-31,48.050000000000004,2014-11-28,50.57,,0.7347738568145785
11080,93132,0.03910583846146692,2014-10-31,26.050000000000004,2014-11-28,27.56,,0.5039677091627996
11081,93233,0.013446506981448166,2014-10-31,75.76,2014-11-28,73.04,,0.22772086927372104
11082,93272,0.0942375579089456,2014-10-31,10.81,2014-11-28,10.6,,0.31786352529268025
11083,93307,0.2605391303838592,2014-10-31,3.91,2014-11-28,3.7,,0.29730197912606643
11084,93356,0.017473543403535564,2014-10-31,58.3,2014-11-28,58.28,,0.20731747226494748
11085,93400,0.2248801565900857,2014-10-31,4.53,2014-11-28,3.25,,0.3066954041675569
11086,93428,0.04448503508233528,2014-10-31,22.9,2014-11-28,26.97,,0.37310588210654183
11087,10107,0.021809636061266853,2014-11-28,47.81,2014-12-31,46.45,,0.28026634382566584
11088,10147,0.03448930834156872,2014-11-28,30.35,2014-12-31,29.74,,0.23922404024837965
11089,10302,0.09912743294795276,2014-11-28,10.6,2014-12-31,14.28,,0.20874964449992423
11090,10909,0.01619128099223607,2014-11-28,64.4,2014-12-31,64.66,,0.22536370473836898
11091,11403,0.05525799367685036,2014-11-28,18.87,2014-12-31,18.97,,0.23573590801071279
11092,11803,0.30136368165942756,2014-11-28,3.46,2014-12-31,3.31,,0.3946376204440721
11093,12026,0.033821557267823765,2014-11-28,30.83,2014-12-31,30.89,,0.5041276717479259
11094,12051,0.09583812254322537,2014-11-28,10.88,2014-12-31,11.9,,0.248252817453478
11095,12089,0.050715875350573134,2014-11-28,20.56,2014-12-31,21.96,,0.3501952742052578
11096,12312,0.06993417395691053,2014-11-28,14.910000000000002,2014-12-31,14.45,,0.6733868130321582
11097,12380,0.11383390903987019,2014-11-28,9.16,2014-12-31,9.02,,0.2913435670200981
11098,12493,0.053314874677059594,2014-11-28,19.62,2014-12-31,22.62,,0.6015999694273358
11099,12496,0.16472647609490787,2014-11-28,6.33,2014-12-31,5.69,,0.8259002312520647
11100,12521,0.1868671306919528,2014-11-28,5.58,2014-12-31,6.12,,0.30224168661925477
11101,12575,0.16066539091167273,2014-11-28,6.49,2014-12-31,6.29,,0.800586903214568
11102,12639,0.03282084716445661,2014-11-28,31.77,2014-12-31,35.2,,0.33961250815640215
11103,12645,0.02577160134709268,2014-11-28,40.46,2014-12-31,40.32,,0.21922863997047426
11104,12742,0.004608293851801758,2014-11-28,226.27,2014-12-31,229.71001,,0.5459960272773208
11105,12795,0.07947552548328406,2014-11-28,13.12,2014-12-31,13.78,,0.8043056420019771
11106,12796,0.012609971451037564,2014-11-28,82.69,2014-12-31,75.58,,0.4072095576803483
11107,12798,0.1309948426235344,2014-11-28,7.960000000000001,2014-12-31,7.67,,0.25744978981784217
11108,12873,0.053037600920737345,2014-11-28,19.66,2014-12-31,17.83,,0.24420283203858378
11109,12882,0.03324994873460762,2014-11-28,31.36,2014-12-31,29.78,,0.6406966234755788
11110,12924,0.0801782715849975,2014-11-28,13.005,2014-12-31,13.03,,0.2601917776757005
11111,12927,0.008809718117620682,2014-11-28,118.36,2014-12-31,105.89,,0.3054113790448754
11112,12960,0.0891975397315061,2014-11-28,11.69,2014-12-31,14.27,,0.7213826032800499
11113,13080,0.02451148532031185,2014-11-28,42.54,2014-12-31,49.43,,0.44685329404335933
11114,13106,0.1755419565359381,2014-11-28,5.94,2014-12-31,6.23,,0.6042551134670071
11115,13160,0.17673201305481426,2014-11-28,5.9,2014-12-31,6.03,,0.6256615155174429
11116,13181,0.02066016574721625,2014-11-28,50.47,2014-12-31,50.63,,0.4593255178757474
11117,13260,0.17010093830770048,2014-11-28,6.13,2014-12-31,7.78,,0.5514200159079212
11118,13261,0.1416737068969537,2014-11-28,7.36,2014-12-31,8.04,,0.4548622607774319
11119,13265,0.14071776767898056,2014-11-28,7.41,2014-12-31,7.45,,0.28937807992518255
11120,13292,0.018619978094112363,2014-11-28,56.0,2014-12-31,57.54,,0.3048378571650655
11121,13316,0.10794190717440809,2014-11-28,9.66,2014-12-31,10.42,,0.5496592629984857
11122,13342,0.05792883220261613,2014-11-28,18.0,2014-12-31,20.21,,0.5418319318842879
11123,13377,0.02401470191863215,2014-11-28,43.42,2014-12-31,48.23,,0.2854189068886627
11124,13379,0.0155397820367919,2014-11-28,67.1,2014-12-31,58.95,,0.5839568089013127
11125,13447,0.016302665974087225,2014-11-28,63.959999999999994,2014-12-31,67.85,,0.3262044103914019
11126,13454,0.09227598108632433,2014-11-28,11.3,2014-12-31,11.71,,0.6203666152972666
11127,13511,0.008477387847262291,2014-11-28,123.00000000000001,2014-12-31,122.57,,0.25737436911008504
11128,13526,0.1549359658178683,2014-11-28,6.73,2014-12-31,9.61,,0.6160791118258636
11129,13600,0.029380638536480645,2014-11-28,35.49,2014-12-31,37.75,,0.7543638110989428
11130,13616,0.0631568170040779,2014-11-28,16.51,2014-12-31,18.51,,0.739357145517524
11131,13625,0.01386962341417661,2014-11-28,75.18,2014-12-31,69.1,,0.5433365662380462
11132,13628,0.011978386827255381,2014-11-28,87.05,2014-12-31,81.61,,0.3363658791079907
11133,13636,0.052005904192428384,2014-11-28,20.05,2014-12-31,18.78,,0.3350460248007407
11134,13690,0.09098770955448571,2014-11-28,11.46,2014-12-31,12.02,,0.41750973252869367
11135,13777,0.11496346466085774,2014-11-28,9.07,2014-12-31,9.11,,0.6114330056906364
11136,13816,0.10123483616932709,2014-11-28,10.3,2014-12-31,10.62,,0.596086339532452
11137,13935,0.07395417682912998,2014-11-28,14.16,2014-12-31,13.99,,0.35383909686297493
11138,14041,0.05146689288176297,2014-11-28,20.26,2014-12-31,18.95,,0.7462882096069868
11139,17478,0.011156844783924258,2014-11-28,93.46,2014-12-31,88.98,,0.3350396723829025
11140,19561,0.007760633820437404,2014-11-28,134.36,2014-12-31,129.98,,0.25786058249427035
11141,25778,0.03347411484391993,2014-11-28,31.15,2014-12-31,30.45,,0.38147688488985415
11142,27043,0.011780805685695023,2014-11-28,88.51,2014-12-31,86.51,,0.3403867032001241
11143,28629,0.28334741225909804,2014-11-28,3.68,2014-12-31,3.38,,0.2521551724137931
11144,28804,0.017664224838342134,2014-11-28,59.029999999999994,2014-12-31,59.76,,0.2305066946705172
11145,31077,0.020266637837713916,2014-11-28,51.45,2014-12-31,52.64,,0.22249184067167346
11146,32054,0.14542796043381245,2014-11-28,7.17,2014-12-31,7.76,,0.22217292089249494
11147,36003,0.032054057148505566,2014-11-28,32.53,2014-12-31,33.1,,0.30241027106412105
11148,50623,0.015783021058529547,2014-11-28,66.33,2014-12-31,75.03,,0.22825702958378583
11149,51829,0.14915216991448038,2014-11-28,7.1093,2014-12-31,7.09,,0.33927594382637244
11150,52813,0.04705525338532542,2014-11-28,22.21,2014-12-31,21.92,,0.3286892751117531
11151,58501,0.034390450886300404,2014-11-28,30.32,2014-12-31,33.93,,0.25321075646455254
11152,58683,0.024968852087976244,2014-11-28,41.82,2014-12-31,42.32,,0.21408943292530602
11153,61146,0.1839010038602052,2014-11-28,5.67,2014-12-31,6.15,,0.27172456908100384
11154,63125,0.08491192740132862,2014-11-28,12.28,2014-12-31,12.59,,0.39286822239840063
11155,63715,0.02450573988864979,2014-11-28,42.55,2014-12-31,49.07,,0.2859004614138283
11156,64785,0.03282087523732921,2014-11-28,31.77,2014-12-31,33.64,,0.8139721740601344
11157,64961,0.0715834129489499,2014-11-28,14.73,2014-12-31,15.59,,0.4739477755254454
11158,73817,0.20854375465405842,2014-11-28,5.0,2014-12-31,5.0001,,0.26990632318501173
11159,74500,0.3110272937255976,2014-11-28,3.3525,2014-12-31,3.45,,0.32134395864742626
11160,75510,0.01415198859514476,2014-11-28,73.68,2014-12-31,72.7,,0.21214860009016145
11161,75607,0.03996622581031208,2014-11-28,26.09,2014-12-31,25.655,,0.42908809093257555
11162,75714,0.11242202756496827,2014-11-28,9.37,2014-12-31,9.7676,,0.3876561625955622
11163,75828,0.02373590767038601,2014-11-28,43.93,2014-12-31,47.015,,0.4890710382513661
11164,75853,0.3299741486834576,2014-11-28,3.16,2014-12-31,3.6,,0.7797940166748405
11165,75912,0.026688479466682957,2014-11-28,39.07,2014-12-31,36.65,,0.2743337060245976
11166,76185,0.009603226479848253,2014-11-28,108.58,2014-12-31,109.44,,0.7909309730583491
11167,76279,0.04937114554345714,2014-11-28,21.12,2014-12-31,22.32,,0.3783023837515568
11168,76752,0.04043113100384426,2014-11-28,25.79,2014-12-31,27.02,,0.5719532673126332
11169,76927,0.15586230599695344,2014-11-28,6.6899999999999995,2014-12-31,6.39,,0.27165655783541964
11170,77357,0.02403132152491839,2014-11-28,43.39,2014-12-31,43.47,,0.5268836373036014
11171,77505,0.1993726448468118,2014-11-28,5.23,2014-12-31,5.63,,0.3203707242499522
11172,77630,0.11445874099986382,2014-11-28,9.11,2014-12-31,8.99,,0.5833530385433909
11173,77868,0.10375313783680933,2014-11-28,10.05,2014-12-31,9.95,,0.43798449612403095
11174,78054,0.07447994506697427,2014-11-28,14.0,2014-12-31,13.67,,0.3594955768868812
11175,78975,0.011108116231533504,2014-11-28,93.87,2014-12-31,92.19,,0.2477626000942063
11176,79698,0.012198398057900671,2014-11-28,85.48,2014-12-31,84.21,,0.5386573257041931
11177,80179,0.0681070638052173,2014-11-28,15.310000000000002,2014-12-31,16.3,,0.4011049517516845
11178,80924,0.28725025309804664,2014-11-28,3.63,2014-12-31,3.5,,0.2601411894793901
11179,80957,0.027629010446692047,2014-11-28,37.74,2014-12-31,35.02,,0.7059599871722131
11180,81128,0.12547758717202392,2014-11-28,8.31,2014-12-31,9.61,,0.2135835244247365
11181,81162,0.0799017933471711,2014-11-28,13.05,2014-12-31,14.51,,0.46475555020549947
11182,81501,0.03239263388067223,2014-11-28,32.19,2014-12-31,31.09,,0.29992791769511373
11183,81621,0.14895988850175396,2014-11-28,7.0,2014-12-31,7.01,,0.24142675887703496
11184,81666,0.05139078500964897,2014-11-28,20.29,2014-12-31,26.05,,0.23146242751345625
11185,81705,0.012175608415745566,2014-11-28,85.64,2014-12-31,90.35,,0.2627225148917123
11186,82287,0.031051790076319096,2014-11-28,33.58,2014-12-31,34.48,,0.4016524789379179
11187,82546,0.033211001304157474,2014-11-28,31.53,2014-12-31,30.64,,0.3275903039733572
11188,82598,0.024505727564383798,2014-11-28,42.55,2014-12-31,41.45,,0.30441585215454564
11189,82607,0.01782120114184264,2014-11-28,58.510000000000005,2014-12-31,55.56,,0.336252973966007
11190,82686,0.015724918217311364,2014-11-28,66.31,2014-12-31,63.8,,0.5805625747050637
11191,83382,0.058777858482658984,2014-11-28,17.74,2014-12-31,19.41,,0.5758397221398619
11192,83391,0.25556844482735086,2014-11-28,4.08,2014-12-31,4.33,,0.3167803726056153
11193,83405,0.0791737909312686,2014-11-28,13.17,2014-12-31,13.5,,0.22313421728692254
11194,83597,0.007607757661122898,2014-11-28,137.06,2014-12-31,140.75,,0.23995267205679352
11195,83621,0.01248466261360422,2014-11-28,83.52,2014-12-31,82.0,,0.5285036237323761
11196,83630,0.15133798567598875,2014-11-28,6.89,2014-12-31,6.02,,0.3059182428309945
11197,83779,0.04991515350923513,2014-11-28,20.92,2014-12-31,20.77,,0.42341736865820967
11198,83844,0.23644406107241273,2014-11-28,4.41,2014-12-31,4.54,,0.4422110552763819
11199,84210,0.02636507530335858,2014-11-28,39.71,2014-12-31,39.36,,0.7740356383517262
11200,84255,0.15539778432615348,2014-11-28,6.71,2014-12-31,6.38,,0.4817658734136611
11201,84342,0.2397054729022523,2014-11-28,4.35,2014-12-31,4.62,,0.46105709111293175
11202,84364,0.010160965081345619,2014-11-28,102.62,2014-12-31,103.84,,0.2424975437336459
11203,85059,0.07256220254846968,2014-11-28,14.370000000000001,2014-12-31,17.12,,0.22900625434329394
11204,85079,0.04161770727789145,2014-11-28,25.16,2014-12-31,26.17,,0.8114898383741399
11205,85314,0.058308063027604426,2014-11-28,17.94,2014-12-31,18.7988,,0.6015999694273358
11206,85372,0.01898268861314972,2014-11-28,54.92999999999999,2014-12-31,62.68,,0.2823577687766394
11207,85482,0.0311630289455677,2014-11-28,33.795,2014-12-31,35.97,,0.35383909686297493
11208,85631,0.016818050330580495,2014-11-28,62.0,2014-12-31,60.06,,0.2983501178487251
11209,85710,0.020787850249507786,2014-11-28,50.160000000000004,2014-12-31,51.74,,0.2429443114234958
11210,85953,0.12562877773002423,2014-11-28,8.3,2014-12-31,7.64,,0.38952291058863914
11211,85992,0.026357917874727323,2014-11-28,39.56,2014-12-31,40.72,,0.46293078233340784
11212,86062,0.1068359417085576,2014-11-28,9.76,2014-12-31,9.37,,0.5085654129581778
11213,86196,0.007081766079015319,2014-11-28,147.24001,2014-12-31,146.815,,0.25046770916417266
11214,86211,0.0060714936791928815,2014-11-28,171.74001,2014-12-31,162.39999,,0.4130121952992137
11215,86236,0.289644051023628,2014-11-28,3.5999999999999996,2014-12-31,6.6,,0.6884843617543389
11216,86717,0.04252523107784037,2014-11-28,24.52,2014-12-31,25.28,,0.21274331532003696
11217,86720,0.01429439057088559,2014-11-28,73.21,2014-12-31,72.53,,0.34761196945494655
11218,86822,0.2880438241159337,2014-11-28,3.62,2014-12-31,3.53,,0.2886698041761333
11219,86830,0.02866187412119114,2014-11-28,36.38,2014-12-31,38.135,,0.5852677462849216
11220,86964,0.008071201968678929,2014-11-28,129.19,2014-12-31,130.465,,0.5939348241871414
11221,86979,0.04705408614754945,2014-11-28,22.16,2014-12-31,22.32,,0.23341490839341222
11222,87016,0.16091332743731876,2014-11-28,6.48,2014-12-31,6.69,,0.2568913982065759
11223,87160,0.08532882962230161,2014-11-28,12.22,2014-12-31,12.9,,0.3848325165673553
11224,87167,0.06184569974918347,2014-11-28,16.86,2014-12-31,18.47,,0.4159362853441048
11225,87179,0.02733207322388449,2014-11-28,38.15,2014-12-31,36.54,,0.5503519602018107
11226,87184,0.016777456663291897,2014-11-28,62.150000000000006,2014-12-31,69.14,,0.6215754371392532
11227,87227,0.20286355420152152,2014-11-28,5.14,2014-12-31,5.18,,0.43651598080951415
11228,87255,0.08560906070223412,2014-11-28,12.18,2014-12-31,11.84,,0.23534155433861295
11229,87261,0.079840653978964,2014-11-28,13.060000000000002,2014-12-31,14.55,,0.3556021625652498
11230,87264,0.023053706636617616,2014-11-28,45.23,2014-12-31,47.9,,0.5616872219543899
11231,87277,0.24534567909775457,2014-11-28,4.25,2014-12-31,4.31,,0.31914702408463
11232,87356,0.09147339162558364,2014-11-28,11.51,2014-12-31,12.34,,0.26762891729029276
11233,87394,0.1202674255456693,2014-11-28,8.67,2014-12-31,9.47,,0.29828785446762973
11234,87439,0.29707093196869716,2014-11-28,3.51,2014-12-31,2.95,,0.3798114689709348
11235,87496,0.07191163558686302,2014-11-28,14.5,2014-12-31,18.21,,0.3550968728349937
11236,87602,0.1758379210291643,2014-11-28,5.93,2014-12-31,6.25,,0.39250353606789246
11237,87797,0.23223133411695565,2014-11-28,4.49,2014-12-31,5.02,,0.6973613354873451
11238,87814,0.18787718934607753,2014-11-28,5.55,2014-12-31,5.18,,0.34065861107422657
11239,88167,0.03639505889185659,2014-11-28,28.65,2014-12-31,29.48,,0.6042969553996929
11240,88203,0.034990551946248935,2014-11-28,29.8,2014-12-31,28.21,,0.41764408627889044
11241,88264,0.28181589176628336,2014-11-28,3.6999999999999997,2014-12-31,3.97,,0.39122130150524553
11242,88352,0.002013864229148962,2014-11-28,517.77002,2014-12-31,528.94,,0.44575629316106036
11243,88590,0.008213617151722112,2014-11-28,126.95,2014-12-31,120.96,,0.2048693991679738
11244,88664,0.016965809684225206,2014-11-28,61.46000000000001,2014-12-31,62.14,,0.4731325247155538
11245,88740,0.11729113359023541,2014-11-28,8.89,2014-12-31,8.0,,0.6416072955257908
11246,88750,0.1005514567440008,2014-11-28,10.37,2014-12-31,11.25,,0.22566472409397195
11247,88779,0.10395997137336722,2014-11-28,10.03,2014-12-31,9.17,,0.22126321958496495
11248,88860,0.018325460728566664,2014-11-28,56.900000000000006,2014-12-31,55.91,,0.3899292047008483
11249,88988,0.06209916531527003,2014-11-28,16.94,2014-12-31,20.31,,0.2663870215158242
11250,89110,0.032382557105718524,2014-11-28,32.2,2014-12-31,33.12,,0.3313775225777679
11251,89203,0.024476961011619378,2014-11-28,42.6,2014-12-31,48.98,,0.6530001022471654
11252,89387,0.01775143320119882,2014-11-28,58.74,2014-12-31,60.75,,0.40853658536585363
11253,89609,0.15266738824105328,2014-11-28,6.83,2014-12-31,6.4,,0.29873393254083314
11254,89905,0.06529232944625543,2014-11-28,15.969999999999999,2014-12-31,16.33,,0.5016496635554591
11255,89973,0.10050717510569042,2014-11-28,10.48,2014-12-31,9.84,,0.29936659413599176
11256,90029,0.07016953101807478,2014-11-28,14.859999999999998,2014-12-31,16.86,,0.3341881274552597
11257,90081,0.10283218341030227,2014-11-28,10.14,2014-12-31,10.68,,0.3070808064251762
11258,90126,0.22328019576398558,2014-11-28,4.67,2014-12-31,8.01,,0.5114102831698324
11259,90178,0.010370149940837228,2014-11-28,100.55,2014-12-31,97.0,,0.21770772990285184
11260,90215,0.017416374673160036,2014-11-28,59.87,2014-12-31,59.31,,0.4152070193824776
11261,90238,0.17916129290224195,2014-11-28,5.82,2014-12-31,6.01,,0.41839897884755656
11262,90276,0.024569235845784732,2014-11-28,42.44,2014-12-31,43.26,,0.33294133187540587
11263,90371,0.05066658709465352,2014-11-28,20.58,2014-12-31,20.1,,0.3489551209955375
11264,90377,0.07026405708420537,2014-11-28,14.84,2014-12-31,16.82,,0.3921494383440616
11265,90400,0.052135938663514604,2014-11-28,20.0,2014-12-31,22.79,,0.2543449072040757
11266,90427,0.03168033517920156,2014-11-28,33.06,2014-12-31,33.76,,0.22102373636286754
11267,90464,0.06574522058805586,2014-11-28,15.86,2014-12-31,17.36,,0.3095104305682377
11268,90708,0.015623588260604691,2014-11-28,66.74,2014-12-31,64.71,,0.4397014538361355
11269,90742,0.10850350132579387,2014-11-28,9.61,2014-12-31,11.38,,0.2782139144087755
11270,90795,0.08415811550058365,2014-11-28,12.390000000000002,2014-12-31,15.09,,0.5222866308354673
11271,90808,0.011970133002756464,2014-11-28,87.11,2014-12-31,85.36,,0.2717292608430055
11272,90871,0.07935451340428323,2014-11-28,13.14,2014-12-31,15.0,,0.24983520105471324
11273,91086,0.02860682498543172,2014-11-28,36.45,2014-12-31,40.87,,0.24672311031695587
11274,91186,0.08002444254620095,2014-11-28,13.03,2014-12-31,14.32,,0.2699823633156967
11275,91286,0.2653228037481198,2014-11-28,3.9299999999999997,2014-12-31,3.1712,,0.2736958119030125
11276,91463,0.022044797602148468,2014-11-28,47.3,2014-12-31,51.69,,0.5674166512981291
11277,91659,0.007557814055823867,2014-11-28,140.25999,2014-12-31,150.33,,0.3027597608134946
11278,91666,0.17885402750871587,2014-11-28,5.83,2014-12-31,7.25,,0.5724103020355571
11279,91814,0.15133799301730153,2014-11-28,6.89,2014-12-31,7.55,,0.23218283582089555
11280,91888,0.05573056537843039,2014-11-28,18.71,2014-12-31,18.18,,0.45483302149654736
11281,91900,0.28528545009265976,2014-11-28,3.655,2014-12-31,3.9,,0.4520513965371831
11282,92052,0.10303547147819629,2014-11-28,10.12,2014-12-31,11.37,,0.3562751004016064
11283,92102,0.02371431747745951,2014-11-28,43.97,2014-12-31,46.43,,0.5261313034973362
11284,92143,0.03645869226310968,2014-11-28,28.6,2014-12-31,27.48,,0.6169135352061291
11285,92172,0.09592627293561104,2014-11-28,10.87,2014-12-31,10.01,,0.3061120361983792
11286,92185,0.26668011870392144,2014-11-28,3.9099999999999997,2014-12-31,3.59,,0.43862699319457554
11287,92203,0.021637657434736987,2014-11-28,48.190000000000005,2014-12-31,55.79,,0.2505980157640877
11288,92207,0.1394008599987557,2014-11-28,7.48,2014-12-31,7.35,,0.37087636400989277
11289,92257,0.011854469074389452,2014-11-28,87.96,2014-12-31,82.52,,0.464162583923063
11290,92282,0.1519998275185618,2014-11-28,6.86,2014-12-31,7.19,,0.37812449211766613
11291,92293,0.023099658362354343,2014-11-28,45.14,2014-12-31,43.68,,0.31476997578692495
11292,92302,0.031906938754469864,2014-11-28,32.68,2014-12-31,36.7,,0.6409948729137122
11293,92402,0.021561595517023566,2014-11-28,48.36,2014-12-31,47.44,,0.20519865252446295
11294,92428,0.031033284703111747,2014-11-28,33.6,2014-12-31,36.87,,0.21967609079367048
11295,92497,0.009860220741942413,2014-11-28,105.75,2014-12-31,109.17,,0.3764472825497424
11296,92773,0.03994317320073598,2014-11-28,26.15,2014-12-31,23.24,,0.26579736142093846
11297,92808,0.04314102022037224,2014-11-28,24.17,2014-12-31,27.15,,0.6722983742429073
11298,92852,0.022831585686208147,2014-11-28,45.67,2014-12-31,46.66,,0.3671365794673666
11299,92913,0.10283226303708891,2014-11-28,10.14,2014-12-31,9.76,,0.42106021951571154
11300,92931,0.020083186268735096,2014-11-28,51.92,2014-12-31,49.83,,0.5768898798820399
11301,92935,0.23915562804848936,2014-11-28,4.36,2014-12-31,4.26,,0.293394777265745
11302,92984,0.02061930937470691,2014-11-28,50.57,2014-12-31,49.34,,0.7347738568145785
11303,93132,0.037834503141724755,2014-11-28,27.56,2014-12-31,30.66,,0.5039677091627996
11304,93233,0.014275992129485375,2014-11-28,73.04,2014-12-31,75.26,,0.22772086927372104
11305,93272,0.09836969362807003,2014-11-28,10.6,2014-12-31,10.02,,0.31786352529268025
11306,93307,0.28181582470682004,2014-11-28,3.6999999999999997,2014-12-31,3.76,,0.29730197912606643
11307,93356,0.017891529566686624,2014-11-28,58.28,2014-12-31,56.63,,0.20731747226494748
11308,93400,0.3208366855212849,2014-11-28,3.25,2014-12-31,3.44,,0.3066954041675569
11309,93428,0.03866215807121182,2014-11-28,26.969999999999995,2014-12-31,29.02,,0.37310588210654183
11310,10107,0.0233930347137093,2014-12-31,46.45,2015-01-30,40.4,,0.28026634382566584
11311,10147,0.03653689811714841,2014-12-31,29.74,2015-01-30,25.93,,0.23922404024837965
11312,10302,0.07609295557918413,2014-12-31,14.28,2015-01-30,14.73,,0.20874964449992423
11313,10909,0.01680493800309267,2014-12-31,64.66,2015-01-30,66.35,,0.22536370473836898
