date,mkt_index,rf_index
19631224,31.32161978,1.665766683
19631226,31.47321642,1.66599989
19631227,31.52797982,1.66623313
19631230,31.56392171,1.666466403
19631231,31.74509862,1.666699708
19640102,31.93969608,1.666916379
19640103,31.99814572,1.667133078
19640106,32.07590122,1.667349806
19640107,32.09290144,1.667566561
19640108,32.20618939,1.667783345
19640109,32.30699476,1.668000157
19640110,32.29827187,1.668216997
19640113,32.27017237,1.668433865
19640114,32.32277275,1.668650761
19640115,32.40454937,1.668867686
19640116,32.37635741,1.669084639
19640117,32.37409107,1.66930162
19640120,32.31031411,1.669518629
19640121,32.39852126,1.669735666
19640122,32.55824597,1.669952732
19640123,32.59178097,1.670169826
19640124,32.60905461,1.670386948
19640127,32.57742383,1.670604098
19640128,32.57840115,1.670821277
19640129,32.39368162,1.671038483
19640130,32.41085027,1.671255718
19640131,32.53822491,1.671472982
19640203,32.54278026,1.671706988
19640204,32.50503064,1.671941027
19640205,32.48357732,1.672175099
19640206,32.5660856,1.672409203
19640207,32.69113937,1.67264334
19640210,32.65321765,1.672877511
19640211,32.76554472,1.673111713
19640212,32.86842853,1.673345949
19640213,32.89932485,1.673580217
19640214,32.89077103,1.673814519
19640217,32.90524297,1.674048853
19640218,32.91314022,1.67428322
19640219,32.95395252,1.674517619
19640220,32.98822463,1.674752052
19640224,33.0258312,1.674986517
19640225,33.04366515,1.675221015
19640226,33.14081353,1.675455546
19640227,33.05597305,1.67569011
19640228,33.13001843,1.675924706
19640302,33.20787397,1.676176095
19640303,33.29919562,1.676427522
19640304,33.23759211,1.676678986
19640305,33.24257775,1.676930488
19640306,33.35394039,1.677182027
19640309,33.36227887,1.677433604
19640310,33.46069759,1.677685219
19640311,33.59955949,1.677936872
19640312,33.66507863,1.678188563
19640313,33.70042696,1.678440291
19640316,33.71559215,1.678692057
19640317,33.78470912,1.678943861
19640318,33.82356153,1.679195702
19640319,33.79819386,1.679447582
19640320,33.66131118,1.679699499
19640323,33.6697265,1.679951454
19640324,33.61417146,1.680203447
19640325,33.69988759,1.680455477
19640326,33.79256228,1.680707545
19640330,33.76383861,1.680959652
19640331,33.70475189,1.681211796
19640401,33.82372966,1.681430353
19640402,34.02092201,1.681648939
19640403,34.10019075,1.681867553
19640406,34.12849391,1.682086196
19640407,34.01689374,1.682304867
19640408,34.02471762,1.682523567
19640409,34.02914084,1.682742295
19640410,34.09821999,1.682961052
19640413,34.07537419,1.683179836
19640414,34.14454719,1.68339865
19640415,34.18654499,1.683617492
19640416,34.21833847,1.683836362
19640417,34.35281655,1.684055261
19640420,34.33323544,1.684274188
19640421,34.33426544,1.684493144
19640422,34.32156176,1.684712128
19640423,34.27110906,1.68493114
19640424,34.01167677,1.685150181
19640427,33.83243523,1.685369251
19640428,34.05336103,1.685588349
19640429,33.92157453,1.685807475
19640430,33.84118039,1.68602663
19640501,34.10954095,1.686245814
19640504,34.26746813,1.686465026
19640505,34.42955325,1.686684266
19640506,34.52354593,1.686903535
19640507,34.5660099,1.687122833
19640508,34.50828466,1.687342158
19640511,34.50241825,1.687561513
19640512,34.6173113,1.687780896
19640513,34.53526828,1.688000307
19640514,34.50176906,1.688219748
19640515,34.55800695,1.688439216
19640518,34.44845807,1.688658713
19640519,34.30136315,1.688878239
19640520,34.44988805,1.689097793
19640521,34.47848146,1.689317376
19640522,34.5002029,1.689536987
19640525,34.46328769,1.689756627
19640526,34.40918032,1.689976295
19640527,34.36203975,1.690195992
19640528,34.42148608,1.690415718
19640601,34.30582988,1.690652376
19640602,34.13224238,1.690889067
19640603,34.04827707,1.691125792
19640604,33.70234657,1.691362549
19640605,33.84861476,1.69159934
19640608,33.69764993,1.691836164
19640609,33.89107445,1.692073021
19640610,34.02121617,1.692309911
19640611,34.12804279,1.692546834
19640612,34.05432622,1.692783791
19640615,34.21233829,1.693020781
19640616,34.39161094,1.693257804
19640617,34.57182299,1.69349486
19640618,34.57666304,1.693731949
19640619,34.61608044,1.693969072
19640622,34.70746689,1.694206227
19640623,34.58043756,1.694443416
19640624,34.70631035,1.694680638
19640625,34.78058186,1.694917893
19640626,34.87588065,1.695155182
19640629,34.94353986,1.695392504
19640630,34.95891502,1.695629859
19640701,35.18020495,1.69585029
19640702,35.32198118,1.696070751
19640706,35.47139316,1.69629124
19640707,35.52921153,1.696511758
19640708,35.54093617,1.696732305
19640709,35.5917597,1.69695288
19640710,35.66401098,1.697173484
19640713,35.64368249,1.697394116
19640714,35.54494949,1.697614777
19640715,35.68108665,1.697835467
19640716,35.79633656,1.698056186
19640717,35.95849396,1.698276933
19640720,35.85169723,1.698497709
19640721,35.78823973,1.698718514
19640722,35.80004985,1.698939347
19640723,35.79396384,1.69916021
19640724,35.78787887,1.6993811
19640727,35.62074947,1.69960202
19640728,35.53989037,1.699822968
19640729,35.59071241,1.700043945
19640730,35.64160713,1.700264951
19640731,35.67118967,1.700485985
19640803,35.59021607,1.700707048
19640804,35.19267335,1.70092814
19640805,35.25355668,1.701149261
19640806,34.9514337,1.70137041
19640807,35.15170541,1.701591589
19640810,35.16330548,1.701812796
19640811,35.16436037,1.702034031
19640812,35.34475354,1.702255296
19640813,35.44831367,1.702476589
19640814,35.41747364,1.702697911
19640817,35.41853616,1.702919261
19640818,35.44439169,1.703140641
19640819,35.41709951,1.703362049
19640820,35.2658685,1.703583486
19640821,35.32687845,1.703804952
19640824,35.26081719,1.704026447
19640825,35.08909701,1.70424797
19640826,35.03049822,1.704469523
19640827,35.20319857,1.704691104
19640828,35.32042522,1.704912713
19640831,35.25084399,1.705134352
19640901,35.41758048,1.70535602
19640902,35.49301992,1.705577716
19640903,35.58636657,1.705799441
19640904,35.66572416,1.706021195
19640908,35.71315958,1.706242978
19640909,35.78565729,1.706464789
19640910,35.81893795,1.70668663
19640911,35.94179691,1.706908499
19640914,35.86020903,1.707130397
19640915,35.77880636,1.707352324
19640916,35.88006038,1.70757428
19640917,36.09641714,1.707796264
19640918,35.97838186,1.708018278
19640921,36.12697257,1.70824032
19640922,36.14611987,1.708462392
19640923,36.15443348,1.708684492
19640924,36.19528799,1.708906621
19640925,36.27238395,1.709128778
19640928,36.30249003,1.709350965
19640929,36.3035791,1.709573181
19640930,36.2974075,1.709795425
19641001,36.25130979,1.710017699
19641002,36.3430256,1.710240001
19641005,36.4967566,1.710462332
19641006,36.50880053,1.710684692
19641007,36.50624491,1.710907081
19641008,36.59860571,1.711129499
19641009,36.67290088,1.711351946
19641012,36.6996721,1.711574422
19641013,36.61269388,1.711796927
19641014,36.55521195,1.71201946
19641015,36.30407764,1.712242023
19641016,36.56292572,1.712464614
19641019,36.6152107,1.712687235
19641020,36.7115087,1.712909884
19641021,36.69425429,1.713132562
19641022,36.64031374,1.713355269
19641023,36.71835761,1.713578006
19641026,36.66070979,1.713800771
19641027,36.6508114,1.714023565
19641028,36.52729816,1.714246388
19641029,36.55031036,1.71446924
19641030,36.62085246,1.714692121
19641102,36.78381525,1.714949325
19641104,36.7746193,1.715206567
19641105,36.78013549,1.715463848
19641106,36.85553477,1.715721168
19641109,36.84263533,1.715978526
19641110,36.69710692,1.716235923
19641111,36.79802397,1.716493358
19641112,36.86978011,1.716750832
19641113,36.91218036,1.717008345
19641116,37.07643956,1.717265896
19641117,37.24884501,1.717523486
19641118,37.34382956,1.717781114
19641119,37.34569675,1.718038781
19641120,37.3886443,1.718296487
19641123,37.30451985,1.718554232
19641124,37.21312378,1.718812015
19641125,37.14055819,1.719069837
19641127,37.03099354,1.719327697
19641130,36.71437855,1.719585596
19641201,36.35237478,1.719826338
19641202,36.45925076,1.720067114
19641203,36.60654613,1.720307923
19641204,36.67756283,1.720548767
19641207,36.67902993,1.720789643
19641208,36.54845259,1.721030554
19641209,36.30869474,1.721271498
19641210,36.29925448,1.721512476
19641211,36.38419473,1.721753488
19641214,36.29468961,1.721994533
19641215,36.17273946,1.722235613
19641216,36.3224946,1.722476726
19641217,36.45834073,1.722717872
19641218,36.6347991,1.722959053
19641221,36.66557233,1.723200267
19641222,36.64503961,1.723441515
19641223,36.57687983,1.723682797
19641224,36.58565828,1.723924113
19641228,36.55053605,1.724165462
19641229,36.44234647,1.724406845
19641230,36.65516977,1.724648262
19641231,36.83991182,1.724889713
19650104,36.67928981,1.725131197
19650105,36.86415343,1.725372716
19650106,36.99465253,1.725614268
19650107,37.14781039,1.725855854
19650108,37.21616237,1.726097474
19650111,37.24370233,1.726339127
19650112,37.35319881,1.726580815
19650113,37.46301721,1.726822536
19650114,37.46826204,1.727064291
19650115,37.62712747,1.72730608
19650118,37.73775122,1.727547903
19650119,37.80341491,1.72778976
19650120,37.79736636,1.728031651
19650121,37.76486063,1.728273575
19650122,37.86078337,1.728515533
19650125,37.92666114,1.728757525
19650126,37.96989753,1.728999551
19650127,38.08152903,1.729241611
19650128,38.18587242,1.729483705
19650129,38.24086008,1.729725833
19650201,38.25845087,1.730002589
19650202,38.28370145,1.730279389
19650203,38.34342402,1.730556234
19650204,38.34955897,1.730833123
19650205,38.259821,1.731110056
19650208,38.14351115,1.731387034
19650209,38.26785899,1.731664056
19650210,37.95253184,1.731941122
19650211,37.58287418,1.732218233
19650212,37.83693441,1.732495388
19650215,37.82406985,1.732772587
19650216,37.69773745,1.733049831
19650217,37.75654592,1.733327119
19650218,37.87963226,1.733604451
19650219,37.96145227,1.733881828
19650223,38.14974107,1.734159249
19650224,38.3961884,1.734436714
19650225,38.42920912,1.734714224
19650226,38.53143082,1.734991778
19650301,38.48365184,1.735269377
19650302,38.5590798,1.73554702
19650303,38.54596972,1.735824708
19650304,38.44035376,1.73610244
19650305,38.37346754,1.736380216
19650308,38.39495668,1.736658037
19650309,38.33966795,1.736935902
19650310,38.30746263,1.737213812
19650311,38.45916018,1.737491766
19650312,38.58069112,1.737769765
19650315,38.61001245,1.738047808
19650316,38.57371904,1.738325896
19650317,38.52203025,1.738604028
19650318,38.4280365,1.738882204
19650319,38.43034218,1.739160426
19650322,38.432648,1.739438691
19650323,38.45417029,1.739717001
19650324,38.52954046,1.739995356
19650325,38.42396952,1.740273755
19650326,38.16114957,1.740552199
19650329,38.07566859,1.740830688
19650330,38.15410447,1.74110922
19650331,38.16402454,1.741387798
19650401,38.23081158,1.741649006
19650402,38.33212323,1.741910253
19650405,38.34170626,1.74217154
19650406,38.33212083,1.742432866
19650407,38.36086992,1.742694231
19650408,38.56610058,1.742955635
19650409,38.78785566,1.743217078
19650412,38.9643404,1.743478561
19650413,39.01694226,1.743740082
19650414,39.0930253,1.744001643
19650415,39.07543344,1.744263244
19650419,39.22196631,1.744524883
19650420,39.21608302,1.744786562
19650421,39.13176844,1.74504828
19650422,39.31373116,1.745310037
19650423,39.37073607,1.745571834
19650426,39.37664168,1.745833669
19650427,39.44948847,1.746095545
19650428,39.43568115,1.746357459
19650429,39.41399152,1.746619412
19650430,39.47114181,1.746881405
19650503,39.50903411,1.747160906
19650504,39.62202994,1.747440452
19650505,39.72346234,1.747720043
19650506,39.82515441,1.747999678
19650507,39.80364882,1.748279358
19650510,39.76225303,1.748559082
19650511,39.73282896,1.748838852
19650512,39.88619768,1.749118666
19650513,40.0202153,1.749398525
19650514,39.96258619,1.749678429
19650517,39.75318224,1.749958377
19650518,39.73171552,1.750238371
19650519,39.81753603,1.750518409
19650520,39.61287389,1.750798492
19650521,39.43699273,1.75107862
19650524,39.15146891,1.751358792
19650525,39.36915107,1.75163901
19650526,39.26915343,1.751919272
19650527,39.0476754,1.752199579
19650528,39.29211385,1.752479931
19650601,39.02335579,1.752760328
19650602,38.72521736,1.753040769
19650603,38.63847287,1.753321256
19650604,38.72579582,1.753601787
19650607,38.59645166,1.753882364
19650608,38.18964506,1.754162985
19650609,37.79858309,1.754443651
19650610,37.64209696,1.754724362
19650611,37.8062165,1.755005118
19650614,37.29810095,1.755285918
19650615,37.47936972,1.755566764
19650616,37.81893281,1.755847655
19650617,38.04811555,1.756128591
19650618,37.88679154,1.756409571
19650621,37.74888361,1.756690597
19650622,37.82287143,1.756971667
19650623,37.58685671,1.757252783
19650624,37.08544804,1.757533943
19650625,36.85403484,1.757815148
19650628,36.16707563,1.758096399
19650629,36.45858226,1.758377694
19650630,37.26650445,1.758659035
19650701,37.44352034,1.758922834
19650702,37.75242939,1.759186672
19650706,37.69013788,1.75945055
19650707,37.56764493,1.759714468
19650708,37.87382124,1.759978425
19650709,38.03099759,1.760242422
19650712,38.03670224,1.760506458
19650713,37.99296004,1.760770534
19650714,38.10883856,1.761034649
19650715,38.07644605,1.761298805
19650716,38.06692694,1.761562999
19650719,38.03837674,1.761827234
19650720,37.57240663,1.762091508
19650721,37.37139425,1.762355822
19650722,37.29104576,1.762620175
19650723,37.38613792,1.762884568
19650726,37.38053,1.763149001
19650727,37.31885213,1.763413473
19650728,37.38416012,1.763677985
19650729,37.6589337,1.763942537
19650730,37.91689739,1.764207128
19650802,37.99841872,1.764471759
19650803,38.04971659,1.76473643
19650804,38.21142788,1.765001141
19650805,38.22480188,1.765265891
19650806,38.36432241,1.765530681
19650809,38.31636701,1.76579551
19650810,38.33744101,1.76606038
19650811,38.46970518,1.766325289
19650812,38.58703778,1.766590237
19650813,38.7587501,1.766855226
19650816,38.80719854,1.767120254
19650817,38.87511113,1.767385322
19650818,38.88871742,1.76765043
19650819,38.80121781,1.767915578
19650820,38.77599702,1.768180765
19650823,38.73140462,1.768445992
19650824,38.80693086,1.768711259
19650825,38.8670816,1.768976566
19650826,39.01671987,1.769241912
19650827,39.06939244,1.769507298
19650830,39.0908806,1.769772725
19650831,39.0771988,1.77003819
19650901,39.10259897,1.770303696
19650902,39.3196184,1.770569242
19650903,39.50638659,1.770834827
19650907,39.63873298,1.771100452
19650908,39.75566724,1.771366117
19650909,39.85704419,1.771631822
19650910,39.95469395,1.771897567
19650913,40.06057389,1.772163352
19650914,39.89031645,1.772429176
19650915,40.08378449,1.772695041
19650916,40.29823273,1.772960945
19650917,40.31636694,1.773226889
19650920,40.33854094,1.773492873
19650921,40.23567766,1.773758897
19650922,40.4308207,1.774024961
19650923,40.27920512,1.774291065
19650924,40.37788917,1.774557208
19650927,40.61813761,1.774823392
19650928,40.5267468,1.775089615
19650929,40.34235011,1.775355879
19650930,40.32016181,1.775622182
19651001,40.30201774,1.775888525
19651004,40.40478789,1.776154909
19651005,40.63711542,1.776421332
19651006,40.61070129,1.776687795
19651007,40.59648755,1.776954298
19651008,40.79744016,1.777220841
19651011,41.03610518,1.777487425
19651012,41.02174255,1.777754048
19651013,41.03199798,1.778020711
19651014,40.97660479,1.778287414
19651015,41.07289981,1.778554157
19651018,41.18995757,1.77882094
19651019,41.24144502,1.779087763
19651020,41.24350709,1.779354626
19651021,41.31155888,1.77962153
19651022,41.29709983,1.779888473
19651025,41.138106,1.780155456
19651026,41.34996724,1.780422479
19651027,41.50502962,1.780689543
19651028,41.38258978,1.780956646
19651029,41.49639191,1.78122379
19651101,41.4619499,1.781526598
19651103,41.51046038,1.781829457
19651104,41.59638703,1.782132368
19651105,41.64921445,1.782435331
19651108,41.51468748,1.782738345
19651109,41.42210973,1.78304141
19651110,41.39187159,1.783344527
19651111,41.51066626,1.783647696
19651112,41.72112534,1.783950916
19651115,41.77411117,1.784254188
19651116,41.72690642,1.784557511
19651117,41.79659036,1.784860886
19651118,41.65740771,1.785164312
19651119,41.67698669,1.78546779
19651122,41.46318375,1.78577132
19651123,41.5407199,1.786074901
19651124,41.62670919,1.786378533
19651126,41.74201518,1.786682218
19651129,41.6864983,1.786985954
19651130,41.63105526,1.787289741
19651201,41.6248106,1.787557835
19651202,41.53115477,1.787825968
19651203,41.56645626,1.788094142
19651206,41.24431622,1.788362357
19651207,41.64232387,1.788630611
19651208,41.61942059,1.788898905
19651209,41.74635983,1.78916724
19651210,41.86951159,1.789435615
19651213,41.91766153,1.789704031
19651214,41.94909977,1.789972486
19651215,42.03090052,1.790240982
19651216,42.10445459,1.790509518
19651217,42.12761204,1.790778095
19651220,41.91065484,1.791046711
19651221,42.05943766,1.791315368
19651222,42.13304168,1.791584066
19651223,42.07194877,1.791852803
19651227,41.8005847,1.792121581
19651228,41.7859545,1.7923904
19651229,41.91340166,1.792659258
19651230,42.07057691,1.792928157
19651231,42.186271,1.793197096
19660103,42.10105473,1.793519872
19660104,42.15073398,1.793842705
19660105,42.39858029,1.794165597
19660106,42.48252948,1.794488547
19660107,42.53265887,1.794811555
19660110,42.62538006,1.795134621
19660111,42.65436532,1.795457745
19660112,42.59806156,1.795780927
19660113,42.69944495,1.796104168
19660114,42.77118001,1.796427467
19660117,42.92002372,1.796750824
19660118,43.00500537,1.797074239
19660119,42.89233225,1.797397712
19660120,42.77566511,1.797721244
19660121,42.81758526,1.798044834
19660124,42.93233639,1.798368482
19660125,43.01734242,1.798692188
19660126,42.97346473,1.799015953
19660127,42.96830791,1.799339775
19660128,42.83424679,1.799663657
19660131,42.64920284,1.799987596
19660201,42.31142116,1.800311594
19660202,42.4882829,1.80063565
19660203,42.55966321,1.800959764
19660204,42.81842597,1.801283937
19660207,42.97171593,1.801608168
19660208,42.96655932,1.801932458
19660209,43.21920269,1.802256806
19660210,43.1535095,1.802581212
19660211,43.16559249,1.802905676
19660214,43.12588014,1.803230199
19660215,42.94820152,1.803554781
19660216,42.96881665,1.803879421
19660217,42.75741007,1.804204119
19660218,42.67104011,1.804528876
19660221,42.43976307,1.804853691
19660223,42.26915522,1.805178565
19660224,42.05696406,1.805503497
19660225,42.1991166,1.805828487
19660228,42.27423103,1.806153536
19660301,41.73608007,1.806460583
19660302,41.31329358,1.806767681
19660303,41.48143868,1.807074831
19660304,41.3723425,1.807382034
19660307,40.84567258,1.807689289
19660308,40.86895461,1.807996596
19660309,41.23963603,1.808303956
19660310,41.2425228,1.808611367
19660311,41.21654001,1.808918831
19660314,40.76604323,1.809226347
19660315,40.47130474,1.809533916
19660316,40.69672991,1.809841537
19660317,40.82980821,1.81014921
19660318,41.03273236,1.810456935
19660321,41.37617633,1.810764713
19660322,41.49492596,1.811072543
19660323,41.36919633,1.811380425
19660324,41.45069365,1.81168836
19660325,41.59452755,1.811996347
19660328,41.66814987,1.812304386
19660329,41.50439404,1.812612478
19660330,41.15036156,1.812920622
19660331,41.38368411,1.813228819
19660401,41.70523533,1.813537068
19660404,42.08767234,1.813845369
19660405,42.33893575,1.814153723
19660406,42.4519807,1.814462129
19660407,42.58655348,1.814770587
19660411,42.63637975,1.815079098
19660412,42.51998243,1.815387662
19660413,42.56547881,1.815696278
19660414,42.70041138,1.816004946
19660415,42.74610082,1.816313667
19660418,42.56955943,1.81662244
19660419,42.58531016,1.816931266
19660420,42.80973475,1.817240144
19660421,42.9625655,1.817549075
19660422,42.88394401,1.817858058
19660425,42.81404318,1.818167094
19660426,42.77422612,1.818476183
19660427,42.65745248,1.818785324
19660428,42.37889932,1.819094517
19660429,42.39457951,1.819403763
19660502,42.35642439,1.819767644
19660503,41.89050372,1.820131597
19660504,41.66848405,1.820495624
19660505,40.95178612,1.820859723
19660506,40.84940666,1.821223895
19660509,40.20398603,1.82158814
19660510,40.55778111,1.821952457
19660511,40.63889667,1.822316848
19660512,40.13497435,1.822681311
19660513,39.75770559,1.823045847
19660516,39.16929155,1.823410457
19660517,38.81676793,1.823775139
19660518,39.55428652,1.824139894
19660519,39.51473223,1.824504722
19660520,39.72020884,1.824869623
19660523,40.08166274,1.825234597
19660524,40.38227521,1.825599643
19660525,40.54784254,1.825964763
19660526,40.57217124,1.826329956
19660527,40.70200219,1.826695222
19660531,40.16473576,1.827060561
19660601,40.16754729,1.827371162
19660602,40.15027525,1.827681815
19660603,40.2012661,1.827992521
19660606,39.91061094,1.828303279
19660607,39.63802147,1.828614091
19660608,39.70421697,1.828924955
19660609,39.99683705,1.829235873
19660610,40.43960203,1.829546843
19660613,40.64058686,1.829857866
19660614,40.78160969,1.830168941
19660615,40.63357245,1.83048007
19660616,40.54702294,1.830791252
19660617,40.55797064,1.831102486
19660620,40.54458651,1.831413774
19660621,40.69338514,1.831725114
19660622,40.77355111,1.832036507
19660623,40.61738841,1.832347954
19660624,40.6283551,1.832659453
19660627,40.37930328,1.832971005
19660628,40.19234711,1.83328261
19660629,39.7932371,1.833594268
19660630,39.72837413,1.833905979
19660701,40.12883614,1.834236082
19660705,40.18822681,1.834566245
19660706,40.75407705,1.834896466
19660707,40.90405205,1.835226748
19660708,40.97686126,1.835557089
19660711,40.92277181,1.835887489
19660712,40.72552405,1.836217949
19660713,40.48035639,1.836548468
19660714,40.71028482,1.836879047
19660715,40.83567249,1.837209685
19660718,40.78993654,1.837540383
19660719,40.49951219,1.83787114
19660720,40.14635645,1.838201957
19660721,40.13752425,1.838532833
19660722,40.10059773,1.838863769
19660725,39.3338743,1.839194764
19660726,39.23868632,1.839525819
19660727,39.43409498,1.839856934
19660728,39.29923037,1.840188108
19660729,39.22770578,1.840519342
19660801,38.63458286,1.840850636
19660802,38.65699092,1.841181989
19660803,39.04665339,1.841513402
19660804,39.40900633,1.841844874
19660805,39.46733166,1.842176406
19660808,39.40339459,1.842507998
19660809,39.33562075,1.842839649
19660810,39.17749155,1.84317136
19660811,39.16103701,1.843503131
19660812,39.25815638,1.843834962
19660815,39.07285788,1.844166852
19660816,38.5836657,1.844498802
19660817,38.3668255,1.844830812
19660818,37.88647284,1.845162881
19660819,37.60535521,1.845495011
19660822,36.92770671,1.8458272
19660823,36.88634768,1.846159449
19660824,37.32086886,1.846491757
19660825,36.85734367,1.846824126
19660826,36.04205922,1.847156554
19660829,35.12226587,1.847489043
19660830,35.69405636,1.847821591
19660831,36.278725,1.848154198
19660901,36.52505755,1.848505348
19660902,36.41146462,1.848856564
19660906,36.22904318,1.849207846
19660907,35.90624241,1.849559196
19660908,35.78021149,1.849910612
19660909,35.89792839,1.850262095
19660912,36.66937487,1.850613645
19660913,36.88902443,1.850965262
19660914,37.22803456,1.851316945
19660915,37.61111104,1.851668695
19660916,37.6032127,1.852020512
19660919,37.43362221,1.852372396
19660920,37.18618597,1.852724347
19660921,36.5648048,1.853076365
19660922,36.64853821,1.853428449
19660923,36.54555581,1.853780601
19660926,36.62924514,1.854132819
19660927,36.73876658,1.854485104
19660928,36.31590338,1.854837456
19660929,35.93422323,1.855189875
19660930,36.04166656,1.855542361
19661003,35.26749156,1.855950581
19661004,35.29993765,1.85635889
19661005,35.102964,1.856767289
19661006,34.75614672,1.857175778
19661007,34.32586562,1.857584356
19661010,34.91352444,1.857993025
19661011,35.08879033,1.858401783
19661012,36.01934505,1.858810632
19661013,36.02366737,1.85921957
19661014,35.92352158,1.859628598
19661017,36.32299114,1.860037717
19661018,36.91941465,1.860446925
19661019,36.65064132,1.860856223
19661020,36.54508747,1.861265612
19661021,36.66641716,1.86167509
19661024,36.75881653,1.862084659
19661025,36.95437343,1.862494317
19661026,37.27661557,1.862904066
19661027,37.58302935,1.863313905
19661028,37.60633083,1.863723834
19661031,37.59956169,1.864133853
19661101,37.92291792,1.86450668
19661102,37.9798023,1.864879581
19661103,37.86586289,1.865252557
19661104,38.02111293,1.865625608
19661107,38.00970659,1.865998733
19661109,38.32898813,1.866371933
19661110,38.57812655,1.866745207
19661111,38.6244203,1.867118556
19661114,38.42743576,1.86749198
19661115,38.59267373,1.867865478
19661116,38.93228926,1.868239051
19661117,38.68312261,1.868612699
19661118,38.45489219,1.868986422
19661121,37.93575114,1.869360219
19661122,37.75365954,1.869734091
19661123,38.04813808,1.870108038
19661125,38.356328,1.870482059
19661128,38.34865674,1.870856156
19661129,38.24511536,1.871230327
19661130,38.28336048,1.871604573
19661201,38.14132921,1.871960178
19661202,38.16001846,1.87231585
19661205,38.19398088,1.87267159
19661206,38.4609568,1.873027398
19661207,38.85672005,1.873383273
19661208,39.00787269,1.873739216
19661209,39.10110151,1.874095226
19661212,39.49172151,1.874451304
19661213,39.38864812,1.87480745
19661214,39.3921931,1.875163664
19661215,38.9899988,1.875519945
19661216,39.0052049,1.875876294
19661219,38.90730184,1.87623271
19661220,38.76295575,1.876589194
19661221,38.97188808,1.876945746
19661222,39.12738591,1.877302366
19661223,39.03700165,1.877659053
19661227,38.83361887,1.878015809
19661228,38.65459589,1.878372632
19661229,38.51118734,1.878729522
19661230,38.48769552,1.879086481
19670103,38.52618321,1.879462298
19670104,38.59553034,1.879838191
19670105,39.10499134,1.880214158
19670106,39.39436828,1.880590201
19670109,39.73315985,1.880966319
19670110,39.74110648,1.881342513
19670111,40.08287999,1.881718781
19670112,40.30734412,1.882095125
19670113,40.58949553,1.882471544
19670116,40.52049339,1.882848038
19670117,40.98647906,1.883224608
19670118,41.20780605,1.883601253
19670119,41.23253073,1.883977973
19670120,41.3933376,1.884354768
19670123,41.54235362,1.884731639
19670124,41.6337468,1.885108586
19670125,41.35480069,1.885485607
19670126,41.37547809,1.885862705
19670127,41.58235548,1.886239877
19670130,41.82353314,1.886617125
19670131,41.79843902,1.886994449
19670201,41.74368307,1.887352977
19670202,41.89354289,1.887711575
19670203,42.19894682,1.88807024
19670206,42.1436662,1.888428973
19670207,42.0758149,1.888787775
19670208,42.45407647,1.889146644
19670209,42.29657185,1.889505582
19670210,42.41457928,1.889864588
19670213,42.48201846,1.890223662
19670214,42.80020878,1.890582805
19670215,42.82974093,1.890942016
19670216,42.65371069,1.891301295
19670217,42.67034564,1.891660642
19670220,42.46510128,1.892020057
19670221,42.47316965,1.892379541
19670223,42.53645467,1.892739093
19670224,42.57856576,1.893098714
19670227,42.11829146,1.893458403
19670228,42.28634345,1.89381816
19670301,42.70836115,1.894159047
19670302,42.93813214,1.894499996
19670303,43.01456201,1.894841006
19670306,42.9663857,1.895182077
19670307,43.04286587,1.89552321
19670308,43.12378646,1.895864404
19670309,43.25660772,1.896205659
19670310,43.42444336,1.896546976
19670313,43.22382243,1.896888355
19670314,43.18405651,1.897229795
19670315,43.57616774,1.897571296
19670316,43.97619696,1.897912859
19670317,44.04128174,1.898254483
19670320,44.04480504,1.898596169
19670321,43.92500317,1.898937916
19670322,44.05589968,1.899279725
19670323,44.36340986,1.899621596
19670327,44.34477723,1.899963528
19670328,44.39266959,1.900305521
19670329,44.3429498,1.900647576
19670330,44.36866871,1.900989693
19670331,44.15037486,1.901331871
19670403,43.65853968,1.901636084
19670404,43.6698909,1.901940346
19670405,43.9519984,1.902244656
19670406,44.04693471,1.902549015
19670407,43.78089123,1.902853423
19670410,43.24501312,1.90315788
19670411,43.55897191,1.903462385
19670412,43.51802648,1.903766939
19670413,43.80785654,1.904071541
19670414,44.25732514,1.904376193
19670417,44.5476532,1.904680893
19670418,44.93343587,1.904985642
19670419,44.99454535,1.90529044
19670420,45.08723411,1.905595286
19670421,45.21167488,1.905900181
19670424,45.34098027,1.906205126
19670425,45.59761021,1.906510118
19670426,45.5501887,1.90681516
19670427,45.92643326,1.90712025
19670428,46.00267114,1.90742539
19670501,45.9727694,1.907711503
19670502,45.97047076,1.90799766
19670503,46.10608365,1.90828386
19670504,46.26514964,1.908570102
19670505,46.32760759,1.908856388
19670508,46.43184471,1.909142716
19670509,45.9559183,1.909429088
19670510,45.903069,1.909715502
19670511,46.13487949,1.910001959
19670512,46.04952997,1.91028846
19670515,45.71567087,1.910575003
19670516,45.94196345,1.910861589
19670517,45.82481144,1.911148219
19670518,45.74461802,1.911434891
19670519,45.55935232,1.911721606
19670522,45.41128442,1.912008364
19670523,45.22282759,1.912295165
19670524,44.68693708,1.91258201
19670525,45.1360408,1.912868897
19670526,45.09316156,1.913155827
19670529,44.88347836,1.913442801
19670531,44.14065679,1.913729817
19670601,44.66681342,1.913959465
19670602,44.49350619,1.91418914
19670605,43.76470256,1.914418843
19670606,44.65400131,1.914648573
19670607,45.0433842,1.914878331
19670608,45.3055367,1.915108116
19670609,45.42876776,1.915337929
19670612,45.72042045,1.91556777
